Month,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Year
Sunshine hours,119.4,149.0,225.8,243.0,282.0,308.7,370.3,324.1,254.6,202.9,118.6,99.9,2698.3
